1,0.58,0.34,9.73
5,0.60,0.26,9.77
6,0.58,0.29,9.79
7,0.58,0.35,9.80
11,0.57,0.33,9.79
12,0.58,0.33,9.83
20,0.56,0.28,9.76
21,0.54,0.29,9.76
21,0.60,0.34,9.74
22,0.59,0.30,9.76
25,0.58,0.34,9.73
27,0.61,0.35,9.70
31,0.58,0.30,9.74
33,0.57,0.31,9.73
35,0.58,0.31,9.73
37,0.59,0.31,9.74
41,0.56,0.31,9.79
42,0.57,0.34,9.79
45,0.57,0.32,9.76
51,0.60,0.35,9.75
52,0.55,0.33,9.75
53,0.60,0.32,9.69
56,0.57,0.32,9.76
58,0.56,0.34,9.79
61,0.57,0.36,9.76
64,0.57,0.34,9.77
65,0.59,0.32,9.78
68,0.57,0.29,9.82
70,0.58,0.30,9.77
73,0.57,0.31,9.77
75,0.55,0.34,9.82
78,0.59,0.36,9.81
81,0.59,0.37,9.78
82,0.57,0.32,9.80
85,0.54,0.31,9.78
88,0.57,0.30,9.81
90,0.60,0.30,9.79
93,0.57,0.34,9.79
94,0.55,0.33,9.79
99,0.53,0.32,9.81
100,0.57,0.29,9.77
103,0.61,0.34,9.73
106,0.59,0.34,9.74
107,0.54,0.35,9.79
111,0.62,0.37,9.72
115,0.59,0.35,9.75
116,0.55,0.30,9.78
121,0.56,0.31,9.72
121,0.57,0.32,9.78
123,0.57,0.34,9.78
126,0.55,0.34,9.79
131,0.56,0.32,9.81
132,0.57,0.30,9.79
132,0.60,0.31,9.77
137,0.57,0.31,9.74
139,0.60,0.30,9.73
141,0.59,0.34,9.72
143,0.57,0.33,9.73
148,0.57,0.30,9.77
149,0.59,0.34,9.75
151,0.61,0.35,9.81
152,0.61,0.34,9.79
156,0.60,0.38,9.70
158,0.59,0.34,9.75
165,0.56,0.31,9.75
165,0.62,0.30,9.73
166,0.56,0.31,9.80
171,0.55,0.29,9.75
173,0.57,0.31,9.76
173,0.60,0.31,9.73
176,0.60,0.35,9.73
178,0.56,0.30,9.77
183,0.56,0.31,9.75
183,0.54,0.30,9.73
189,0.60,0.31,9.73
189,0.61,0.32,9.84
192,0.56,0.32,9.79
193,0.58,0.36,9.77
198,0.56,0.31,9.74
198,0.55,0.31,9.79
203,0.56,0.27,9.81
204,0.56,0.28,9.76
206,0.59,0.32,9.78
208,0.53,0.34,9.77
215,0.56,0.33,9.73
215,0.56,0.32,9.76
216,0.60,0.33,9.77
225,0.58,0.30,9.79
226,0.57,0.32,9.79
226,0.54,0.33,9.78
227,0.63,0.30,9.76
227,0.60,0.28,9.79
231,0.60,0.31,9.73
233,0.55,0.32,9.77
239,0.55,0.26,9.75
240,0.56,0.30,9.77
241,0.57,0.33,9.79
243,0.59,0.34,9.78
249,0.55,0.29,9.75
249,0.57,0.30,9.76
253,0.57,0.31,9.72
254,0.54,0.30,9.75
256,0.56,0.35,9.74
259,0.60,0.36,9.79
260,0.56,0.33,9.76
265,0.53,0.31,9.76
266,0.56,0.32,9.78
269,0.58,0.30,9.72
276,0.55,0.30,9.71
277,0.53,0.29,9.78
277,0.55,0.32,9.78
283,0.58,0.33,9.77
283,0.58,0.35,9.75
283,0.57,0.31,9.78
286,0.59,0.29,9.71
290,0.57,0.31,9.72
291,0.57,0.36,9.79
294,0.60,0.33,9.80
298,0.59,0.29,9.79
298,0.58,0.34,9.79
301,0.57,0.31,9.83
303,0.55,0.31,9.80
306,0.57,0.33,9.75
309,0.60,0.34,9.73
310,0.59,0.34,9.73
315,0.56,0.32,9.76
316,0.53,0.32,9.77
322,0.58,0.30,9.75
322,0.57,0.33,9.78
324,0.59,0.33,9.73
327,0.55,0.30,9.79
331,0.57,0.31,9.80
331,0.55,0.34,9.81
334,0.53,0.30,9.78
336,0.58,0.30,9.75
343,0.57,0.33,9.80
343,0.57,0.34,9.80
343,0.57,0.34,9.80
347,0.57,0.36,9.76
353,0.62,0.32,9.70
353,0.63,0.34,9.76
354,0.60,0.34,9.72
356,0.58,0.35,9.72
359,0.54,0.30,9.77
361,0.59,0.31,9.75
365,0.57,0.29,9.76
366,0.60,0.31,9.80
369,0.58,0.30,9.76
371,0.53,0.33,9.82
375,0.52,0.32,9.78
377,0.56,0.30,9.70
379,0.58,0.31,9.80
382,0.63,0.31,9.77
386,0.57,0.31,9.79
387,0.55,0.35,9.78
390,0.55,0.33,9.75
390,0.57,0.32,9.77
394,0.61,0.29,9.72
398,0.64,0.28,9.72
399,0.62,0.35,9.80
401,0.55,0.37,9.79
404,0.56,0.33,9.77
406,0.55,0.26,9.79
409,0.59,0.33,9.74
411,0.54,0.33,9.80
415,0.58,0.32,9.75
416,0.54,0.35,9.75
420,0.59,0.36,9.78
420,0.56,0.31,9.81
425,0.55,0.29,9.81
425,0.57,0.33,9.79
429,0.55,0.35,9.75
432,0.56,0.34,9.78
434,0.56,0.34,9.83
436,0.58,0.31,9.73
439,0.56,0.30,9.77
440,0.57,0.34,9.73
443,0.57,0.33,9.78
450,0.57,0.37,9.76
450,0.56,0.36,9.74
451,0.57,0.30,9.71
453,0.57,0.34,9.76
456,0.57,0.32,9.79
458,0.58,0.29,9.78
461,0.58,0.33,9.75
464,0.56,0.34,9.75
467,0.56,0.30,9.74
469,0.60,0.29,9.74
470,0.61,0.31,9.77
474,0.55,0.32,9.78
476,0.53,0.31,9.77
481,0.56,0.31,9.79
482,0.55,0.38,9.75
484,0.56,0.34,9.80
485,0.59,0.32,9.77
489,0.55,0.32,9.77
492,0.51,0.32,9.83
493,0.58,0.30,9.77
498,0.58,0.31,9.74
499,0.59,0.32,9.71
502,0.56,0.32,9.78
504,0.58,0.33,9.78
507,0.58,0.28,9.74
509,0.60,0.33,9.78
513,0.59,0.30,9.81
519,0.57,0.34,9.76
520,0.56,0.34,9.75
520,0.55,0.31,9.80
521,0.59,0.31,9.72
525,0.57,0.33,9.69
528,0.57,0.34,9.70
533,0.58,0.31,9.75
533,0.58,0.36,9.79
534,0.55,0.32,9.75
537,0.57,0.32,9.73
539,0.59,0.34,9.72
541,0.55,0.36,9.77
544,0.58,0.34,9.75
548,0.58,0.29,9.77
549,0.59,0.32,9.77
551,0.60,0.34,9.78
554,0.59,0.31,9.75
557,0.55,0.30,9.78
559,0.53,0.33,9.82
561,0.58,0.34,9.75
564,0.58,0.34,9.80
566,0.58,0.30,9.74
569,0.56,0.33,9.73
572,0.57,0.29,9.76
575,0.57,0.29,9.76
577,0.60,0.31,9.74
586,0.58,0.31,9.80
586,0.59,0.35,9.78
587,0.56,0.32,9.77
587,0.58,0.33,9.73
593,0.58,0.31,9.70
593,0.59,0.29,9.74
595,0.60,0.30,9.76
598,0.62,0.31,9.74
600,0.59,0.31,9.82
602,0.56,0.33,9.78
605,0.58,0.33,9.69
607,0.56,0.31,9.80
611,0.57,0.36,9.77
612,0.55,0.36,9.75
615,0.54,0.35,9.77
617,0.59,0.35,9.78
620,0.57,0.35,9.80
622,0.53,0.34,9.76
625,0.61,0.31,9.78
627,0.62,0.29,9.78
631,0.61,0.28,9.77
632,0.60,0.32,9.80
636,0.54,0.32,9.75
637,0.57,0.33,9.74
640,0.58,0.34,9.76
643,0.57,0.36,9.75
645,0.55,0.35,9.73
648,0.61,0.32,9.77
654,0.56,0.28,9.75
654,0.56,0.30,9.80
656,0.54,0.32,9.76
658,0.55,0.30,9.78
662,0.54,0.30,9.80
662,0.56,0.29,9.74
665,0.59,0.32,9.75
667,0.59,0.32,9.72
671,0.54,0.32,9.71
672,0.58,0.32,9.72
676,0.57,0.35,9.76
678,0.56,0.30,9.79
682,0.57,0.28,9.82
682,0.61,0.29,9.82
686,0.55,0.32,9.75
687,0.53,0.31,9.75
691,0.52,0.33,9.76
692,0.58,0.32,9.74
696,0.54,0.33,9.79
699,0.53,0.35,9.71
700,0.58,0.30,9.83
703,0.53,0.36,9.74
706,0.56,0.32,9.77
708,0.62,0.34,9.83
711,0.59,0.31,9.75
713,0.57,0.35,9.78
716,0.60,0.36,9.74
717,0.57,0.32,9.73
721,0.58,0.36,9.75
723,0.61,0.32,9.78
726,0.57,0.30,9.79
728,0.58,0.34,9.78
