4,0.04,0.37,-0.14
7,0.01,0.47,-0.14
16,-0.04,0.58,-0.13
17,-0.08,0.67,-0.12
22,-0.10,0.73,-0.11
27,-0.11,0.76,-0.10
33,-0.10,0.78,-0.09
37,-0.10,0.76,-0.08
50,-0.08,0.72,-0.06
51,-0.04,0.68,-0.05
52,-0.01,0.64,-0.03
67,0.04,0.60,-0.03
68,0.08,0.57,-0.02
69,0.12,0.55,-0.02
72,0.15,0.55,-0.02
86,0.18,0.55,-0.03
87,0.20,0.57,-0.03
88,0.21,0.59,-0.04
100,0.22,0.61,-0.05
100,0.21,0.62,-0.06
102,0.20,0.64,-0.07
116,0.18,0.66,-0.09
117,0.15,0.70,-0.11
118,0.13,0.74,-0.12
123,0.09,0.80,-0.13
128,0.06,0.86,-0.14
133,0.03,0.92,-0.15
138,-0.01,0.98,-0.16
152,-0.05,1.02,-0.18
152,-0.09,1.04,-0.19
153,-0.13,1.04,-0.20
167,-0.16,1.02,-0.21
168,-0.20,0.97,-0.23
169,-0.23,0.90,-0.23
174,-0.26,0.82,-0.25
184,-0.29,0.73,-0.25
185,-0.32,0.65,-0.25
189,-0.35,0.59,-0.25
196,-0.37,0.55,-0.24
198,-0.40,0.53,-0.24
203,-0.42,0.54,-0.24
208,-0.44,0.57,-0.23
213,-0.46,0.63,-0.23
218,-0.48,0.71,-0.24
223,-0.49,0.83,-0.25
228,-0.49,0.97,-0.27
233,-0.50,1.15,-0.29
239,-0.51,1.36,-0.32
244,-0.51,1.59,-0.36
248,-0.52,1.84,-0.41
253,-0.53,2.10,-0.47
263,-0.55,2.39,-0.52
263,-0.58,2.67,-0.59
269,-0.62,2.95,-0.65
273,-0.67,3.22,-0.71
278,-0.74,3.46,-0.78
283,-0.84,3.66,-0.84
288,-0.94,3.81,-0.90
296,-1.05,3.89,-0.97
299,-1.15,3.91,-1.03
304,-1.23,3.88,-1.08
313,-1.31,3.80,-1.13
314,-1.38,3.71,-1.17
319,-1.44,3.61,-1.20
324,-1.49,3.54,-1.22
332,-1.54,3.50,-1.25
334,-1.56,3.44,-1.29
338,-1.56,3.37,-1.34
346,-1.56,3.32,-1.39
352,-1.55,3.30,-1.44
353,-1.54,3.30,-1.50
359,-1.52,3.34,-1.54
364,-1.51,3.42,-1.59
368,-1.49,3.52,-1.64
378,-1.48,3.64,-1.71
379,-1.46,3.77,-1.79
384,-1.41,3.88,-1.87
388,-1.34,3.99,-1.97
396,-1.26,4.09,-2.06
399,-1.13,4.19,-2.16
404,-0.99,4.27,-2.27
413,-0.83,4.34,-2.38
414,-0.65,4.40,-2.49
420,-0.46,4.45,-2.60
424,-0.28,4.50,-2.72
431,-0.10,4.55,-2.82
435,0.08,4.60,-2.93
440,0.27,4.65,-3.02
448,0.45,4.72,-3.11
449,0.64,4.81,-3.17
455,0.82,4.94,-3.23
463,1.00,5.08,-3.27
464,1.17,5.23,-3.30
469,1.34,5.37,-3.31
474,1.53,5.49,-3.30
479,1.72,5.58,-3.31
484,1.90,5.64,-3.31
489,2.09,5.66,-3.30
497,2.28,5.65,-3.30
499,2.46,5.61,-3.31
505,2.64,5.56,-3.30
512,2.83,5.47,-3.28
514,3.01,5.37,-3.26
519,3.19,5.26,-3.22
524,3.37,5.14,-3.18
530,3.55,5.01,-3.13
535,3.74,4.90,-3.06
539,3.91,4.78,-2.96
547,4.07,4.72,-2.89
550,4.22,4.71,-2.84
555,4.36,4.70,-2.76
564,4.48,4.69,-2.67
565,4.60,4.71,-2.57
569,4.70,4.73,-2.45
574,4.79,4.76,-2.37
580,4.88,4.83,-2.31
