1,-0.04,0.35,-0.08
7,-0.05,0.43,-0.08
14,-0.05,0.50,-0.09
16,-0.06,0.57,-0.10
22,-0.06,0.65,-0.11
27,-0.07,0.72,-0.12
32,-0.06,0.79,-0.12
37,-0.06,0.85,-0.13
42,-0.06,0.86,-0.13
46,-0.08,0.81,-0.14
52,-0.09,0.76,-0.14
65,-0.10,0.72,-0.12
66,-0.10,0.68,-0.11
66,-0.10,0.65,-0.09
72,-0.11,0.60,-0.07
83,-0.13,0.54,-0.05
84,-0.15,0.47,-0.04
86,-0.16,0.37,-0.02
100,-0.17,0.27,-0.00
101,-0.18,0.18,0.01
102,-0.18,0.09,0.02
110,-0.19,0.02,0.03
111,-0.20,-0.03,0.04
117,-0.21,-0.06,0.05
122,-0.22,-0.07,0.06
132,-0.23,-0.05,0.07
133,-0.24,-0.03,0.07
136,-0.26,0.00,0.07
143,-0.28,0.04,0.07
146,-0.30,0.09,0.06
151,-0.32,0.13,0.05
160,-0.33,0.17,0.03
161,-0.35,0.21,0.01
166,-0.38,0.26,-0.00
182,-0.41,0.31,-0.02
183,-0.44,0.37,-0.05
183,-0.47,0.42,-0.06
187,-0.51,0.45,-0.08
198,-0.55,0.45,-0.10
198,-0.59,0.45,-0.12
201,-0.63,0.43,-0.14
210,-0.67,0.39,-0.15
212,-0.68,0.35,-0.16
217,-0.68,0.30,-0.16
222,-0.67,0.27,-0.16
232,-0.64,0.25,-0.16
233,-0.61,0.23,-0.15
236,-0.57,0.21,-0.15
243,-0.53,0.19,-0.15
246,-0.49,0.18,-0.14
252,-0.45,0.19,-0.14
259,-0.41,0.20,-0.13
262,-0.37,0.21,-0.12
267,-0.32,0.22,-0.11
273,-0.26,0.23,-0.10
283,-0.17,0.24,-0.08
284,-0.07,0.26,-0.07
287,0.07,0.28,-0.06
300,0.23,0.30,-0.05
301,0.40,0.35,-0.04
303,0.58,0.41,-0.01
310,0.76,0.48,0.01
313,0.92,0.54,0.05
317,1.06,0.60,0.09
322,1.18,0.64,0.15
328,1.30,0.64,0.22
332,1.40,0.59,0.31
337,1.50,0.50,0.41
344,1.59,0.35,0.51
351,1.67,0.16,0.61
353,1.74,-0.06,0.70
359,1.82,-0.30,0.79
362,1.90,-0.56,0.86
367,1.97,-0.82,0.92
373,2.08,-1.07,0.96
377,2.20,-1.32,1.00
382,2.35,-1.53,1.06
387,2.54,-1.76,1.14
395,2.76,-1.97,1.20
