31,-0.02,-0.09,0.02
5,-0.03,-0.10,0.02
11,-0.03,-0.11,0.02
15,-0.03,-0.11,0.02
20,-0.04,-0.10,0.02
28,-0.04,-0.08,0.02
30,-0.04,-0.06,0.02
35,-0.04,-0.03,0.02
40,-0.04,-0.00,0.02
45,-0.04,0.02,0.01
51,-0.04,0.04,0.01
56,-0.04,0.05,0.01
62,-0.05,0.06,0.01
66,-0.05,0.06,0.01
69,-0.05,0.05,0.01
79,-0.05,0.03,0.00
80,-0.06,0.01,0.01
86,-0.06,-0.02,0.01
90,-0.06,-0.06,0.01
99,-0.06,-0.09,0.02
99,-0.06,-0.12,0.02
106,-0.05,-0.14,0.02
115,-0.05,-0.15,0.03
116,-0.04,-0.16,0.04
120,-0.04,-0.17,0.05
125,-0.05,-0.18,0.06
134,-0.05,-0.18,0.06
136,-0.06,-0.18,0.07
141,-0.07,-0.17,0.06
145,-0.08,-0.15,0.06
151,-0.09,-0.14,0.06
155,-0.11,-0.14,0.06
161,-0.12,-0.14,0.06
166,-0.14,-0.15,0.06
171,-0.15,-0.15,0.05
175,-0.16,-0.14,0.05
181,-0.18,-0.15,0.05
185,-0.18,-0.15,0.05
191,-0.19,-0.17,0.05
195,-0.19,-0.19,0.06
201,-0.20,-0.21,0.06
206,-0.20,-0.26,0.06
212,-0.20,-0.31,0.07
216,-0.21,-0.39,0.07
221,-0.21,-0.48,0.07
229,-0.22,-0.60,0.07
232,-0.23,-0.74,0.06
236,-0.24,-0.90,0.06
241,-0.24,-1.09,0.06
246,-0.25,-1.28,0.05
252,-0.26,-1.48,0.05
256,-0.26,-1.68,0.05
266,-0.26,-1.89,0.04
267,-0.26,-2.11,0.03
271,-0.26,-2.35,0.03
275,-0.27,-2.61,0.04
282,-0.27,-2.86,0.05
287,-0.28,-3.11,0.06
291,-0.28,-3.34,0.07
296,-0.28,-3.54,0.08
301,-0.28,-3.74,0.08
306,-0.27,-3.90,0.09
318,-0.27,-4.05,0.10
318,-0.26,-4.19,0.11
321,-0.24,-4.33,0.13
329,-0.22,-4.46,0.16
332,-0.21,-4.60,0.19
336,-0.20,-4.75,0.22
